symbol,month,timestamp,open,high,low,close,volume,unnamed: 8,unnamed: 9,unnamed: 10,unnamed: 11,unnamed: 12,c-o,h-c,l-c,h-o,l-o,h-l,unnamed: 19,unnamed: 20,unnamed: 21,unnamed: 22,unnamed: 23,unnamed: 24,unnamed: 25,hc<co,hc<ho,lc<co,up,961 / 776,958 / 799,unnamed: 32,unnamed: 33,J,K,L,next_open,next_close,J_next,U,body_pct,upper_wick_pct,lower_wick_pct,next_body_pct,next_move_pct,U_pct,abs_U_pct,direction
XRPUSDT,2026-07,2026-07-18 04:00:00+00:00,1.0902000000,1.0903000000,1.0878000000,1.0880000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0022000000,0.0023000000,0.0002000000,1.0880000000,1.0881000000,0.0001000000,0.0023000000,-0.0020179784,0.0021097046,0.0001834526,0.0000919118,-0.0019262521,0.0021097046,0.0021097046,1
BTCUSDT,2026-07,2026-07-18 05:00:00+00:00,63968.0000000000,63998.0000000000,63926.3900000000,63967.9500000000,0.0000000000,0,63967.95,63979.6700000000,-1.0000000000,1.0000000000,-0.0500000000,30.0500000000,-41.5600000000,30.0000000000,-41.6100000000,71.6100000000,11.7700000000,,h-o,1.0000000000,,,,1.0000000000,1.0000000000,0.0000000000,2.0000000000,,,-0.0500000000,0.1000000000,-0.0500000000,30.0500000000,41.5600000000,63967.9500000000,63979.6700000000,11.7200000000,11.7700000000,-0.0000007816,0.0004697661,0.0006496998,0.0001832168,0.0001824350,0.0001839982,0.0001839982,1
ETHUSDT,2026-07,2026-07-18 05:00:00+00:00,1844.7000000000,1849.6800000000,1843.1900000000,1845.8600000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1600000000,3.8200000000,2.6700000000,1845.8500000000,1844.9700000000,-0.8800000000,-2.0400000000,0.0006288285,0.0020707974,0.0014473898,-0.0004767451,0.0001463653,-0.0011058709,0.0011058709,-1
SOLUSDT,2026-07,2026-07-18 05:00:00+00:00,75.1100000000,75.1200000000,74.8700000000,74.9200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1900000000,0.2000000000,0.0500000000,74.9300000000,74.9800000000,0.0500000000,0.2400000000,-0.0025296232,0.0026627613,0.0006656903,0.0006672895,-0.0017307948,0.0031953135,0.0031953135,1
XRPUSDT,2026-07,2026-07-18 05:00:00+00:00,1.0880000000,1.0897000000,1.0869000000,1.0881000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001000000,0.0016000000,0.0012000000,1.0880000000,1.0892000000,0.0012000000,0.0011000000,0.0000919118,0.0014705882,0.0011029412,0.0011029412,0.0011029412,0.0010110294,0.0010110294,1
BTCUSDT,2026-07,2026-07-18 06:00:00+00:00,63967.9500000000,64005.9900000000,63950.0000000000,63979.6700000000,0.0000000000,0,63979.67,64002.7500000000,-1.0000000000,1.0000000000,11.7200000000,26.3200000000,-29.6700000000,38.0400000000,-17.9500000000,55.9900000000,11.3600000000,,c-o,1.0000000000,,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,11.7200000000,23.4400000000,11.7200000000,26.3200000000,29.6700000000,63979.6700000000,64002.7500000000,23.0800000000,11.3600000000,0.0001832168,0.0004114560,0.0004638260,0.0003607396,0.0005440224,0.0001775889,0.0001775889,1
ETHUSDT,2026-07,2026-07-18 06:00:00+00:00,1845.8500000000,1848.0000000000,1843.1100000000,1844.9700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8800000000,3.0300000000,1.8600000000,1844.9800000000,1844.2000000000,-0.7800000000,0.1000000000,-0.0004767451,0.0016415202,0.0010076658,-0.0004227688,-0.0008938971,0.0000541756,0.0000541756,-1
SOLUSDT,2026-07,2026-07-18 06:00:00+00:00,74.9300000000,75.0900000000,74.9200000000,74.9800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0500000000,0.1100000000,0.0600000000,74.9800000000,74.9700000000,-0.0100000000,-0.0600000000,0.0006672895,0.0014680368,0.0008007474,-0.0001333689,0.0005338316,-0.0008007474,0.0008007474,-1
XRPUSDT,2026-07,2026-07-18 06:00:00+00:00,1.0880000000,1.0899000000,1.0870000000,1.0892000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012000000,0.0007000000,0.0022000000,1.0893000000,1.0889000000,-0.0004000000,-0.0016000000,0.0011029412,0.0006433824,0.0020220588,-0.0003672083,0.0008272059,-0.0014705882,0.0014705882,-1
BTCUSDT,2026-07,2026-07-18 07:00:00+00:00,63979.6700000000,64026.0300000000,63974.9400000000,64002.7500000000,0.0000000000,0,64002.75,64006.0100000000,1.0000000000,-1.0000000000,23.0800000000,23.2800000000,-27.8100000000,46.3600000000,-4.7300000000,51.0900000000,-19.8200000000,-4.7300000000,,-1.0000000000,l-o,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,23.0800000000,46.1600000000,23.0800000000,23.2800000000,27.8100000000,64002.7500000000,64006.0100000000,3.2600000000,-19.8200000000,0.0003607396,0.0003638656,0.0004346693,0.0000509353,0.0004116933,-0.0003097859,0.0003097859,1
ETHUSDT,2026-07,2026-07-18 07:00:00+00:00,1844.9800000000,1846.0400000000,1843.0400000000,1844.2000000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7800000000,1.8400000000,1.1600000000,1844.2000000000,1847.4300000000,3.2300000000,4.0100000000,-0.0004227688,0.0009973008,0.0006287331,0.0017514369,0.0013279277,0.0021734653,0.0021734653,1
SOLUSDT,2026-07,2026-07-18 07:00:00+00:00,74.9800000000,75.0500000000,74.9000000000,74.9700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0100000000,0.0800000000,0.0700000000,74.9700000000,74.9600000000,-0.0100000000,0.0000000000,-0.0001333689,0.0010669512,0.0009335823,-0.0001333867,-0.0002667378,0.0000000000,0.0000000000,-1
XRPUSDT,2026-07,2026-07-18 07:00:00+00:00,1.0893000000,1.0907000000,1.0880000000,1.0889000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004000000,0.0018000000,0.0009000000,1.0889000000,1.0895000000,0.0006000000,0.0010000000,-0.0003672083,0.0016524373,0.0008262187,0.0005510148,0.0001836041,0.0009180207,0.0009180207,1
BTCUSDT,2026-07,2026-07-18 08:00:00+00:00,64002.7500000000,64019.6400000000,63960.0000000000,64006.0100000000,0.0000000000,0,64006.01,63987.7600000000,-1.0000000000,-1.0000000000,3.2600000000,13.6300000000,-46.0100000000,16.8900000000,-42.7500000000,59.6400000000,-21.5100000000,-42.7500000000,,-1.0000000000,l-o,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,3.2600000000,6.5200000000,3.2600000000,13.6300000000,46.0100000000,64006.0100000000,63987.7600000000,-18.2500000000,-21.5100000000,0.0000509353,0.0002129596,0.0007188754,-0.0002851295,-0.0002342087,-0.0003360793,0.0003360793,-1
ETHUSDT,2026-07,2026-07-18 08:00:00+00:00,1844.2000000000,1849.4400000000,1842.3000000000,1847.4300000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2300000000,2.0100000000,5.1300000000,1847.4400000000,1844.8700000000,-2.5700000000,-5.8000000000,0.0017514369,0.0010899035,0.0027816940,-0.0013911142,0.0003633012,-0.0031449951,0.0031449951,-1
SOLUSDT,2026-07,2026-07-18 08:00:00+00:00,74.9700000000,75.0400000000,74.7900000000,74.9600000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0100000000,0.0800000000,0.1700000000,74.9600000000,74.8500000000,-0.1100000000,-0.1000000000,-0.0001333867,0.0010670935,0.0022675737,-0.0014674493,-0.0016006403,-0.0013338669,0.0013338669,-1
XRPUSDT,2026-07,2026-07-18 08:00:00+00:00,1.0889000000,1.0918000000,1.0878000000,1.0895000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006000000,0.0023000000,0.0017000000,1.0894000000,1.0861000000,-0.0033000000,-0.0039000000,0.0005510148,0.0021122233,0.0015612086,-0.0030291904,-0.0025714023,-0.0035815961,0.0035815961,-1
BTCUSDT,2026-07,2026-07-18 09:00:00+00:00,64006.0100000000,64006.0100000000,63887.7300000000,63987.7600000000,0.0000000000,0,63987.76,64016.4300000000,-1.0000000000,1.0000000000,-18.2500000000,18.2500000000,-100.0300000000,0.0000000000,-118.2800000000,118.2800000000,46.9100000000,,h-l,1.0000000000,,,,1.0000000000,1.0000000000,0.0000000000,2.0000000000,,,-18.2500000000,36.5000000000,-18.2500000000,18.2500000000,100.0300000000,63987.7700000000,64016.4300000000,28.6600000000,46.9100000000,-0.0002851295,0.0002851295,0.0015628220,0.0004478981,0.0001627972,0.0007328999,0.0007328999,1
ETHUSDT,2026-07,2026-07-18 09:00:00+00:00,1847.4400000000,1848.0300000000,1842.9300000000,1844.8700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5700000000,3.1600000000,1.9400000000,1844.8700000000,1845.5700000000,0.7000000000,3.2700000000,-0.0013911142,0.0017104750,0.0010501018,0.0003794305,-0.0010122115,0.0017700169,0.0017700169,1
SOLUSDT,2026-07,2026-07-18 09:00:00+00:00,74.9600000000,75.0100000000,74.6600000000,74.8500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1100000000,0.1600000000,0.1900000000,74.8400000000,74.9100000000,0.0700000000,0.1800000000,-0.0014674493,0.0021344717,0.0025346852,0.0009353287,-0.0006670224,0.0024012807,0.0024012807,1
XRPUSDT,2026-07,2026-07-18 09:00:00+00:00,1.0894000000,1.0898000000,1.0838000000,1.0861000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0033000000,0.0037000000,0.0023000000,1.0861000000,1.0870000000,0.0009000000,0.0042000000,-0.0030291904,0.0033963650,0.0021112539,0.0008286530,-0.0022030475,0.0038553332,0.0038553332,1
BTCUSDT,2026-07,2026-07-18 10:00:00+00:00,63987.7700000000,64026.3900000000,63982.3400000000,64016.4300000000,0.0000000000,3.422690763,63997.84479,64069.8900000000,-1.0000000000,1.0000000000,28.6600000000,9.9600000000,-34.0900000000,38.6200000000,-5.4300000000,44.0500000000,24.8000000000,,c-o,1.0000000000,,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,28.6600000000,57.3200000000,28.6600000000,9.9600000000,34.0900000000,64016.4300000000,64069.8900000000,53.4600000000,24.8000000000,0.0004478981,0.0001556547,0.0005327581,0.0008350981,0.0012833702,0.0003875741,0.0003875741,1
ETHUSDT,2026-07,2026-07-18 10:00:00+00:00,1844.8700000000,1846.7200000000,1844.0100000000,1845.5700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7000000000,1.1500000000,1.5600000000,1845.5700000000,1845.5600000000,-0.0100000000,-0.7100000000,0.0003794305,0.0006233502,0.0008455880,-0.0000054184,0.0003740101,-0.0003848510,0.0003848510,-1
SOLUSDT,2026-07,2026-07-18 10:00:00+00:00,74.8400000000,74.9500000000,74.8000000000,74.9100000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0700000000,0.0400000000,0.1100000000,74.9100000000,74.9700000000,0.0600000000,-0.0100000000,0.0009353287,0.0005344735,0.0014698022,0.0008009612,0.0017370390,-0.0001336184,0.0001336184,1
XRPUSDT,2026-07,2026-07-18 10:00:00+00:00,1.0861000000,1.0880000000,1.0861000000,1.0870000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009000000,0.0010000000,0.0009000000,1.0871000000,1.0888000000,0.0017000000,0.0008000000,0.0008286530,0.0009207255,0.0008286530,0.0015637936,0.0024859589,0.0007365804,0.0007365804,1
BTCUSDT,2026-07,2026-07-18 11:00:00+00:00,64016.4300000000,64097.2200000000,64010.9900000000,64069.8900000000,0.0000000000,2.155140871,64058.16603,64218.0000000000,1.0000000000,1.0000000000,53.4600000000,27.3300000000,-58.9000000000,80.7900000000,-5.4400000000,86.2300000000,94.6500000000,,0,1.0000000000,,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,53.4600000000,106.9200000000,53.4600000000,27.3300000000,58.9000000000,64069.8900000000,64218.0000000000,148.1100000000,94.6500000000,0.0008350981,0.0004269217,0.0009200763,0.0023116943,0.0031487229,0.0014785267,0.0014785267,1
ETHUSDT,2026-07,2026-07-18 11:00:00+00:00,1845.5700000000,1846.8500000000,1844.3700000000,1845.5600000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0100000000,1.2900000000,1.1900000000,1845.5600000000,1844.9800000000,-0.5800000000,-0.5700000000,-0.0000054184,0.0006989710,0.0006447872,-0.0003142678,-0.0003196844,-0.0003088477,0.0003088477,-1
SOLUSDT,2026-07,2026-07-18 11:00:00+00:00,74.9100000000,75.0200000000,74.8900000000,74.9700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0600000000,0.0500000000,0.0800000000,74.9600000000,75.0100000000,0.0500000000,-0.0100000000,0.0008009612,0.0006674676,0.0010679482,0.0006670224,0.0013349353,-0.0001334935,0.0001334935,1
XRPUSDT,2026-07,2026-07-18 11:00:00+00:00,1.0871000000,1.0896000000,1.0863000000,1.0888000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017000000,0.0008000000,0.0025000000,1.0888000000,1.0893000000,0.0005000000,-0.0012000000,0.0015637936,0.0007359029,0.0022996964,0.0004592212,0.0020237329,-0.0011038543,0.0011038543,1
BTCUSDT,2026-07,2026-07-18 12:00:00+00:00,64069.8900000000,64274.4700000000,64057.2700000000,64218.0000000000,0.0000000000,2.846290066,64182.07982,64106.0000000000,-1.0000000000,-1.0000000000,148.1100000000,56.4700000000,-160.7300000000,204.5800000000,-12.6200000000,217.2000000000,-260.1200000000,-12.6200000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,148.1100000000,296.2200000000,148.1100000000,56.4700000000,160.7300000000,64218.0100000000,64106.0000000000,-112.0100000000,-260.1200000000,0.0023116943,0.0008813813,0.0025086667,-0.0017442147,0.0005636033,-0.0040599414,0.0040599414,-1
ETHUSDT,2026-07,2026-07-18 12:00:00+00:00,1845.5600000000,1850.6400000000,1840.1700000000,1844.9800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5800000000,5.6600000000,4.8100000000,1844.9700000000,1841.6100000000,-3.3600000000,-2.7800000000,-0.0003142678,0.0030668198,0.0026062550,-0.0018211678,-0.0021402718,-0.0015063179,0.0015063179,-1
SOLUSDT,2026-07,2026-07-18 12:00:00+00:00,74.9600000000,75.1900000000,74.7200000000,75.0100000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0500000000,0.1800000000,0.2900000000,75.0000000000,74.7300000000,-0.2700000000,-0.3200000000,0.0006670224,0.0024012807,0.0038687300,-0.0036000000,-0.0030683031,-0.0042689434,0.0042689434,-1
XRPUSDT,2026-07,2026-07-18 12:00:00+00:00,1.0888000000,1.0911000000,1.0859000000,1.0893000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005000000,0.0018000000,0.0034000000,1.0893000000,1.0859000000,-0.0034000000,-0.0039000000,0.0004592212,0.0016531962,0.0031227039,-0.0031212705,-0.0026634827,-0.0035819251,0.0035819251,-1
BTCUSDT,2026-07,2026-07-18 13:00:00+00:00,64218.0100000000,64218.0100000000,63963.0000000000,64106.0000000000,0.0000000000,0,64106,64126.0000000000,1.0000000000,1.0000000000,-112.0100000000,112.0100000000,-143.0000000000,0.0000000000,-255.0100000000,255.0100000000,132.0200000000,,h-l,1.0000000000,,,,1.0000000000,1.0000000000,0.0000000000,2.0000000000,,,-112.0100000000,224.0200000000,-112.0100000000,112.0100000000,143.0000000000,64105.9900000000,64126.0000000000,20.0100000000,132.0200000000,-0.0017442147,0.0017442147,0.0022267896,0.0003121393,-0.0014327756,0.0020558096,0.0020558096,1
ETHUSDT,2026-07,2026-07-18 13:00:00+00:00,1844.9700000000,1844.9700000000,1837.5800000000,1841.6100000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3600000000,3.3600000000,4.0300000000,1841.6100000000,1845.9500000000,4.3400000000,7.7000000000,-0.0018211678,0.0018211678,0.0021843174,0.0023566336,0.0005311739,0.0041735096,0.0041735096,1
SOLUSDT,2026-07,2026-07-18 13:00:00+00:00,75.0000000000,75.0100000000,74.5000000000,74.7300000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2700000000,0.2800000000,0.2300000000,74.7300000000,74.9800000000,0.2500000000,0.5200000000,-0.0036000000,0.0037333333,0.0030666667,0.0033453767,-0.0002666667,0.0069333333,0.0069333333,1
XRPUSDT,2026-07,2026-07-18 13:00:00+00:00,1.0893000000,1.0893000000,1.0836000000,1.0859000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0034000000,0.0034000000,0.0023000000,1.0860000000,1.0889000000,0.0029000000,0.0063000000,-0.0031212705,0.0031212705,0.0021114477,0.0026703499,-0.0003672083,0.0057835307,0.0057835307,1
BTCUSDT,2026-07,2026-07-18 14:00:00+00:00,64105.9900000000,64195.0100000000,64101.4200000000,64126.0000000000,0.0000000000,0,64126,64123.1200000000,-1.0000000000,-1.0000000000,20.0100000000,69.0100000000,-24.5800000000,89.0200000000,-4.5700000000,93.5900000000,-22.8900000000,-4.5700000000,,-1.0000000000,l-o,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,20.0100000000,40.0200000000,20.0100000000,69.0100000000,24.5800000000,64126.0000000000,64123.1200000000,-2.8800000000,-22.8900000000,0.0003121393,0.0010764985,0.0003834275,-0.0000449116,0.0002672137,-0.0003570649,0.0003570649,-1
ETHUSDT,2026-07,2026-07-18 14:00:00+00:00,1841.6100000000,1846.2700000000,1840.6400000000,1845.9500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3400000000,0.3200000000,5.3100000000,1845.9500000000,1844.1500000000,-1.8000000000,-6.1400000000,0.0023566336,0.0001737610,0.0028833466,-0.0009751077,0.0013792280,-0.0033340392,0.0033340392,-1
SOLUSDT,2026-07,2026-07-18 14:00:00+00:00,74.7300000000,75.0100000000,74.6500000000,74.9800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2500000000,0.0300000000,0.3300000000,74.9900000000,74.9700000000,-0.0200000000,-0.2700000000,0.0033453767,0.0004014452,0.0044158972,-0.0002667022,0.0032115616,-0.0036130068,0.0036130068,-1
XRPUSDT,2026-07,2026-07-18 14:00:00+00:00,1.0860000000,1.0894000000,1.0850000000,1.0889000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029000000,0.0005000000,0.0039000000,1.0889000000,1.0864000000,-0.0025000000,-0.0054000000,0.0026703499,0.0004604052,0.0035911602,-0.0022958949,0.0003683241,-0.0049723757,0.0049723757,-1
BTCUSDT,2026-07,2026-07-18 15:00:00+00:00,64126.0000000000,64163.9900000000,64037.4500000000,64123.1200000000,0.0000000000,0,64123.12,64303.4700000000,-1.0000000000,1.0000000000,-2.8800000000,40.8700000000,-85.6700000000,37.9900000000,-88.5500000000,126.5400000000,183.2200000000,,0,1.0000000000,,,,1.0000000000,1.0000000000,0.0000000000,2.0000000000,,,-2.8800000000,5.7600000000,-2.8800000000,40.8700000000,85.6700000000,64123.1300000000,64303.4700000000,180.3400000000,183.2200000000,-0.0000449116,0.0006373390,0.0013359636,0.0028124017,0.0027675202,0.0028571874,0.0028571874,1
ETHUSDT,2026-07,2026-07-18 15:00:00+00:00,1845.9500000000,1846.3500000000,1842.1200000000,1844.1500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8000000000,2.2000000000,2.0300000000,1844.1500000000,1846.1100000000,1.9600000000,3.7600000000,-0.0009751077,0.0011917983,0.0010997048,0.0010628203,0.0000866762,0.0020368916,0.0020368916,1
SOLUSDT,2026-07,2026-07-18 15:00:00+00:00,74.9900000000,75.0400000000,74.8100000000,74.9700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0200000000,0.0700000000,0.1600000000,74.9600000000,75.1700000000,0.2100000000,0.2300000000,-0.0002667022,0.0009334578,0.0021336178,0.0028014941,0.0024003200,0.0030670756,0.0030670756,1
XRPUSDT,2026-07,2026-07-18 15:00:00+00:00,1.0889000000,1.0895000000,1.0858000000,1.0864000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025000000,0.0031000000,0.0006000000,1.0865000000,1.0898000000,0.0033000000,0.0058000000,-0.0022958949,0.0028469097,0.0005510148,0.0030372757,0.0008265222,0.0053264763,0.0053264763,1
BTCUSDT,2026-07,2026-07-18 16:00:00+00:00,64123.1300000000,64314.0000000000,64091.4800000000,64303.4700000000,0.0000000000,20.1320038,63666.29208,64480.2900000000,-1.0000000000,-1.0000000000,180.3400000000,10.5300000000,-211.9900000000,190.8700000000,-31.6500000000,222.5200000000,-3.5300000000,-31.6500000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,180.3400000000,360.6800000000,180.3400000000,10.5300000000,211.9900000000,64303.4800000000,64480.2900000000,176.8100000000,-3.5300000000,0.0028124017,0.0001642153,0.0033059833,0.0027496179,0.0055699090,-0.0000550503,0.0000550503,1
ETHUSDT,2026-07,2026-07-18 16:00:00+00:00,1844.1500000000,1847.1400000000,1841.5100000000,1846.1100000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9600000000,1.0300000000,4.6000000000,1846.1100000000,1852.8200000000,6.7100000000,4.7500000000,0.0010628203,0.0005585229,0.0024943741,0.0036346697,0.0047013529,0.0025757124,0.0025757124,1
SOLUSDT,2026-07,2026-07-18 16:00:00+00:00,74.9600000000,75.2900000000,74.8400000000,75.1700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2100000000,0.1200000000,0.3300000000,75.1700000000,75.3500000000,0.1800000000,-0.0300000000,0.0028014941,0.0016008538,0.0044023479,0.0023945723,0.0052027748,-0.0004002134,0.0004002134,1
XRPUSDT,2026-07,2026-07-18 16:00:00+00:00,1.0865000000,1.0909000000,1.0865000000,1.0898000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033000000,0.0011000000,0.0033000000,1.0899000000,1.0935000000,0.0036000000,0.0003000000,0.0030372757,0.0010124252,0.0030372757,0.0033030553,0.0064427059,0.0002761160,0.0002761160,1
BTCUSDT,2026-07,2026-07-18 17:00:00+00:00,64303.4800000000,64492.0000000000,64280.2200000000,64480.2900000000,0.0000000000,17.0853971,64082.88366,64512.4100000000,-1.0000000000,-1.0000000000,176.8100000000,11.7100000000,-200.0700000000,188.5200000000,-23.2600000000,211.7800000000,-144.6800000000,-23.2600000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,176.8100000000,353.6200000000,176.8100000000,11.7100000000,200.0700000000,64480.2800000000,64512.4100000000,32.1300000000,-144.6800000000,0.0027496179,0.0001821052,0.0031113402,0.0004982919,0.0032491243,-0.0022499560,0.0022499560,1
ETHUSDT,2026-07,2026-07-18 17:00:00+00:00,1846.1100000000,1853.4800000000,1843.5400000000,1852.8200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7100000000,0.6600000000,9.2800000000,1852.8300000000,1857.5400000000,4.7100000000,-2.0000000000,0.0036346697,0.0003575085,0.0050267861,0.0025420573,0.0061913970,-0.0010833591,0.0010833591,1
SOLUSDT,2026-07,2026-07-18 17:00:00+00:00,75.1700000000,75.4100000000,75.0600000000,75.3500000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1800000000,0.0600000000,0.2900000000,75.3600000000,75.2900000000,-0.0700000000,-0.2500000000,0.0023945723,0.0007981908,0.0038579220,-0.0009288747,0.0015963815,-0.0033257949,0.0033257949,-1
XRPUSDT,2026-07,2026-07-18 17:00:00+00:00,1.0899000000,1.0944000000,1.0877000000,1.0935000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036000000,0.0009000000,0.0058000000,1.0936000000,1.0908000000,-0.0028000000,-0.0064000000,0.0033030553,0.0008257638,0.0053215891,-0.0025603511,0.0008257638,-0.0058720984,0.0058720984,-1
BTCUSDT,2026-07,2026-07-18 18:00:00+00:00,64480.2800000000,64669.5000000000,64462.0000000000,64512.4100000000,0.0000000000,0,64512.41,64552.7900000000,-1.0000000000,1.0000000000,32.1300000000,157.0900000000,-50.4100000000,189.2200000000,-18.2800000000,207.5000000000,8.2500000000,,c-o,1.0000000000,,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,32.1300000000,64.2600000000,32.1300000000,157.0900000000,50.4100000000,64512.4100000000,64552.7900000000,40.3800000000,8.2500000000,0.0004982919,0.0024362487,0.0007817894,0.0006259261,0.0011245299,0.0001279461,0.0001279461,1
